transaction_id,is_fraud,pattern
TXN0002984,False,none
TXN0006261,False,none
TXN0005227,False,none
TXN0005639,False,none
TXN0012064,True,velocity
TXN0011355,False,none
TXN0006165,False,none
TXN0005290,False,none
TXN0011071,False,none
TXN0012125,False,lookalike_legit
TXN0006365,False,none
TXN0009301,False,none
TXN0010279,False,none
TXN0011787,False,none
TXN0007494,False,none
TXN0007631,False,none
TXN0007664,False,none
TXN0005878,False,none
TXN0010248,False,none
TXN0011327,False,none
TXN0006746,False,none
TXN0003827,False,none
TXN0002799,False,none
TXN0001087,False,none
TXN0008644,False,none
TXN0009028,False,none
TXN0005006,False,none
TXN0002084,False,none
TXN0005897,False,none
TXN0002910,False,none
TXN0010916,False,none
TXN0003533,False,none
TXN0004438,False,none
TXN0007167,False,none
TXN0006710,False,none
TXN0000348,False,none
TXN0001230,False,none
TXN0001296,False,none
TXN0009400,False,none
TXN0006437,False,none
TXN0005249,False,none
TXN0002260,False,none
TXN0004403,False,none
TXN0012083,True,high_risk_geo
TXN0005017,False,none
TXN0007825,False,none
TXN0002078,False,none
TXN0007584,False,none
TXN0009117,False,none
TXN0005767,False,none
TXN0008964,False,none
TXN0008444,False,none
TXN0008595,False,none
TXN0002045,False,none
TXN0008268,False,none
TXN0004800,False,none
TXN0004710,False,none
TXN0002740,False,none
TXN0009391,False,none
TXN0010822,False,none
TXN0002117,False,none
TXN0009680,False,none
TXN0010854,False,none
TXN0003115,False,none
TXN0007366,False,none
TXN0004439,False,none
TXN0004840,False,none
TXN0008617,False,none
TXN0011004,False,none
TXN0009631,False,none
TXN0012015,True,velocity
TXN0002464,False,none
TXN0004227,False,none
TXN0003965,False,none
TXN0005600,False,none
TXN0004636,False,none
TXN0009159,False,none
TXN0000319,False,none
TXN0005990,False,none
TXN0010604,False,none
TXN0011218,False,none
TXN0003065,False,none
TXN0000822,False,none
TXN0009131,False,none
TXN0011000,False,none
TXN0010320,False,none
TXN0002670,False,none
TXN0000393,False,none
TXN0010383,False,none
TXN0006401,False,none
TXN0005893,False,none
TXN0010412,False,none
TXN0003278,False,none
TXN0008449,False,none
TXN0007668,False,none
TXN0004274,False,none
TXN0002768,False,none
TXN0004517,False,none
TXN0008373,False,none
TXN0006560,False,none
TXN0000797,False,none
TXN0007386,False,none
TXN0010807,False,none
TXN0009540,False,none
TXN0011487,False,none
TXN0003063,False,none
TXN0000519,False,none
TXN0008103,False,none
TXN0002859,False,none
TXN0007071,False,none
TXN0005539,False,none
TXN0008751,False,none
TXN0000362,False,none
TXN0011631,False,none
TXN0011431,False,none
TXN0009288,False,none
TXN0000795,False,none
TXN0009208,False,none
TXN0008100,False,none
TXN0006985,False,none
TXN0007483,False,none
TXN0010069,False,none
TXN0009464,False,none
TXN0003434,False,none
TXN0003753,False,none
TXN0006235,False,none
TXN0004281,False,none
TXN0009753,False,none
TXN0010509,False,none
TXN0002873,False,none
TXN0008864,False,none
TXN0004904,False,none
TXN0002174,False,none
TXN0010290,False,none
TXN0011519,False,none
TXN0001384,False,none
TXN0005307,False,none
TXN0006056,False,none
TXN0007891,False,none
TXN0001749,False,none
TXN0006298,False,none
TXN0000711,False,none
TXN0000841,False,none
TXN0006042,False,none
TXN0000215,False,none
TXN0001059,False,none
TXN0003873,False,none
TXN0006354,False,none
TXN0010312,False,none
TXN0006331,False,none
TXN0005428,False,none
TXN0011010,False,none
TXN0002352,False,none
TXN0003223,False,none
TXN0007871,False,none
TXN0005976,False,none
TXN0008125,False,none
TXN0004430,False,none
TXN0003926,False,none
TXN0005947,False,none
TXN0005859,False,none
TXN0007928,False,none
TXN0004854,False,none
TXN0008059,False,none
TXN0007409,False,none
TXN0011326,False,none
TXN0009906,False,none
TXN0009836,False,none
TXN0011042,False,none
TXN0005073,False,none
TXN0009405,False,none
TXN0007782,False,none
TXN0006552,False,none
TXN0009128,False,none
TXN0004166,False,none
TXN0008890,False,none
TXN0008220,False,none
TXN0004888,False,none
TXN0007372,False,none
TXN0002549,False,none
TXN0005019,False,none
TXN0001759,False,none
TXN0007493,False,none
TXN0011041,False,none
TXN0005151,False,none
TXN0007391,False,none
TXN0000812,False,none
TXN0010201,False,none
TXN0001951,False,none
TXN0002941,False,none
TXN0005088,False,none
TXN0011666,False,none
TXN0008976,False,none
TXN0003284,False,none
TXN0011097,False,none
TXN0008877,False,none
TXN0009074,False,none
TXN0009647,False,none
TXN0011928,False,none
TXN0000124,False,none
TXN0002957,False,none
TXN0011803,False,none
TXN0000240,False,none
TXN0009176,False,none
TXN0000136,False,none
TXN0007796,False,none
TXN0008980,False,none
TXN0009780,False,none
TXN0007802,False,none
TXN0000322,False,none
TXN0008175,False,none
TXN0008720,False,none
TXN0007880,False,none
TXN0003314,False,none
TXN0004686,False,none
TXN0012017,True,velocity
TXN0000203,False,none
TXN0009548,False,none
TXN0007313,False,none
TXN0006857,False,none
TXN0004198,False,none
TXN0009080,False,none
TXN0002607,False,none
TXN0000632,False,none
TXN0009579,False,none
TXN0008630,False,none
TXN0000154,False,none
TXN0011966,True,structuring
TXN0005680,False,none
TXN0005181,False,none
TXN0008410,False,none
TXN0003151,False,none
TXN0010073,False,none
TXN0007961,False,none
TXN0010741,False,none
TXN0011211,False,none
TXN0011180,False,none
TXN0010864,False,none
TXN0007017,False,none
TXN0007098,False,none
TXN0004607,False,none
TXN0001233,False,none
TXN0001118,False,none
TXN0005593,False,none
TXN0002284,False,none
TXN0004071,False,none
TXN0004588,False,none
TXN0000879,False,none
TXN0009467,False,none
TXN0005498,False,none
TXN0009492,False,none
TXN0008848,False,none
TXN0005975,False,none
TXN0004889,False,none
TXN0001082,False,none
TXN0000626,False,none
TXN0006491,False,none
TXN0001925,False,none
TXN0012007,True,velocity
TXN0012157,False,lookalike_legit
TXN0006861,False,none
TXN0008658,False,none
TXN0011565,False,none
TXN0001188,False,none
TXN0006681,False,none
TXN0011335,False,none
TXN0002106,False,none
TXN0002311,False,none
TXN0002351,False,none
TXN0009620,False,none
TXN0008788,False,none
TXN0005961,False,none
TXN0003150,False,none
TXN0012022,True,velocity
TXN0006441,False,none
TXN0007073,False,none
TXN0000684,False,none
TXN0005588,False,none
TXN0000726,False,none
TXN0004138,False,none
TXN0001856,False,none
TXN0011279,False,none
TXN0002814,False,none
TXN0004341,False,none
TXN0002719,False,none
TXN0010839,False,none
TXN0010931,False,none
TXN0001912,False,none
TXN0005176,False,none
TXN0002159,False,none
TXN0008029,False,none
TXN0010611,False,none
TXN0003960,False,none
TXN0004031,False,none
TXN0005800,False,none
TXN0010265,False,none
TXN0002971,False,none
TXN0009649,False,none
TXN0000578,False,none
TXN0003597,False,none
TXN0003627,False,none
TXN0000429,False,none
TXN0005850,False,none
TXN0001143,False,none
TXN0006556,False,none
TXN0006775,False,none
TXN0002576,False,none
TXN0005417,False,none
TXN0000691,False,none
TXN0006216,False,none
TXN0002920,False,none
TXN0005158,False,none
TXN0009707,False,none
TXN0008273,False,none
TXN0011980,True,structuring
TXN0003676,False,none
TXN0006329,False,none
TXN0005575,False,none
TXN0003275,False,none
TXN0002529,False,none
TXN0005700,False,none
TXN0009565,False,none
TXN0007810,False,none
TXN0008940,False,none
TXN0005400,False,none
TXN0005137,False,none
TXN0002532,False,none
TXN0007886,False,none
TXN0009153,False,none
TXN0009199,False,none
TXN0003363,False,none
TXN0007044,False,none
TXN0001733,False,none
TXN0012050,True,velocity
TXN0002194,False,none
TXN0010159,False,none
TXN0007763,False,none
TXN0005514,False,none
TXN0008483,False,none
TXN0006572,False,none
TXN0005032,False,none
TXN0007696,False,none
TXN0009922,False,none
TXN0003980,False,none
TXN0008157,False,none
TXN0009300,False,none
TXN0003159,False,none
TXN0007566,False,none
TXN0002076,False,none
TXN0006748,False,none
TXN0011495,False,none
TXN0005087,False,none
TXN0005219,False,none
TXN0008086,False,none
TXN0003480,False,none
TXN0006141,False,none
TXN0010954,False,none
TXN0005189,False,none
TXN0008297,False,none
TXN0001830,False,none
TXN0003817,False,none
TXN0001221,False,none
TXN0011416,False,none
TXN0003193,False,none
TXN0006513,False,none
TXN0008880,False,none
TXN0007773,False,none
TXN0007605,False,none
TXN0008433,False,none
TXN0001753,False,none
TXN0002387,False,none
TXN0011671,False,none
TXN0009636,False,none
TXN0005007,False,none
TXN0010698,False,none
TXN0009834,False,none
TXN0011708,False,none
TXN0004650,False,none
TXN0000733,False,none
TXN0000097,False,none
TXN0003591,False,none
TXN0001496,False,none
TXN0003332,False,none
TXN0000714,False,none
TXN0010349,False,none
TXN0006658,False,none
TXN0002987,False,none
TXN0008783,False,none
TXN0006705,False,none
TXN0008626,False,none
TXN0006031,False,none
TXN0003470,False,none
TXN0009493,False,none
TXN0009646,False,none
TXN0004922,False,none
TXN0010883,False,none
TXN0002291,False,none
TXN0001665,False,none
TXN0006088,False,none
TXN0005300,False,none
TXN0001419,False,none
TXN0000409,False,none
TXN0005409,False,none
TXN0011639,False,none
TXN0002601,False,none
TXN0007724,False,none
TXN0003110,False,none
TXN0002731,False,none
TXN0003101,False,none
TXN0008377,False,none
TXN0006338,False,none
TXN0004230,False,none
TXN0008266,False,none
TXN0001036,False,none
TXN0003450,False,none
TXN0011951,False,none
TXN0009412,False,none
TXN0004413,False,none
TXN0007416,False,none
TXN0002856,False,none
TXN0006103,False,none
TXN0009775,False,none
TXN0000274,False,none
TXN0009891,False,none
TXN0000914,False,none
TXN0007777,False,none
TXN0000460,False,none
TXN0006679,False,none
TXN0010432,False,none
TXN0004129,False,none
TXN0004032,False,none
TXN0002476,False,none
TXN0008590,False,none
TXN0002871,False,none
TXN0000216,False,none
TXN0010186,False,none
TXN0006598,False,none
TXN0005533,False,none
TXN0006418,False,none
TXN0001561,False,none
TXN0003367,False,none
TXN0006629,False,none
TXN0006323,False,none
TXN0000559,False,none
TXN0007929,False,none
TXN0011117,False,none
TXN0004139,False,none
TXN0006318,False,none
TXN0003138,False,none
TXN0004637,False,none
TXN0011810,False,none
TXN0002199,False,none
TXN0005743,False,none
TXN0011046,False,none
TXN0006037,False,none
TXN0004435,False,none
TXN0004146,False,none
TXN0010650,False,none
TXN0008843,False,none
TXN0007252,False,none
TXN0011410,False,none
TXN0001944,False,none
TXN0007342,False,none
TXN0000843,False,none
TXN0010582,False,none
TXN0003892,False,none
TXN0011158,False,none
TXN0007993,False,none
TXN0009164,False,none
TXN0007663,False,none
TXN0010113,False,none
TXN0003769,False,none
TXN0008849,False,none
TXN0002679,False,none
TXN0004490,False,none
TXN0011282,False,none
TXN0011784,False,none
TXN0008882,False,none
TXN0009465,False,none
TXN0002286,False,none
TXN0004155,False,none
TXN0005868,False,none
TXN0003202,False,none
TXN0004499,False,none
TXN0000130,False,none
TXN0000437,False,none
TXN0003638,False,none
TXN0010016,False,none
TXN0009227,False,none
TXN0001879,False,none
TXN0005491,False,none
TXN0008274,False,none
TXN0007460,False,none
TXN0006052,False,none
TXN0003368,False,none
TXN0001313,False,none
TXN0009826,False,none
TXN0008064,False,none
TXN0001670,False,none
TXN0003806,False,none
TXN0009605,False,none
TXN0006095,False,none
TXN0007547,False,none
TXN0004516,False,none
TXN0000250,False,none
TXN0010988,False,none
TXN0008316,False,none
TXN0001468,False,none
TXN0003081,False,none
TXN0007534,False,none
TXN0006153,False,none
TXN0008134,False,none
TXN0002185,False,none
TXN0005744,False,none
TXN0000347,False,none
TXN0002965,False,none
TXN0000068,False,none
TXN0000290,False,none
TXN0004079,False,none
TXN0001604,False,none
TXN0004482,False,none
TXN0006101,False,none
TXN0009220,False,none
TXN0006315,False,none
TXN0009874,False,none
TXN0011601,False,none
TXN0003542,False,none
TXN0006385,False,none
TXN0012094,True,layering
TXN0005397,False,none
TXN0010157,False,none
TXN0010599,False,none
TXN0010900,False,none
TXN0010658,False,none
TXN0001138,False,none
TXN0009336,False,none
TXN0003745,False,none
TXN0003564,False,none
TXN0009097,False,none
TXN0000574,False,none
TXN0001971,False,none
TXN0011265,False,none
TXN0003863,False,none
TXN0008208,False,none
TXN0011909,False,none
TXN0005390,False,none
TXN0009471,False,none
TXN0002860,False,none
TXN0001556,False,none
TXN0000583,False,none
TXN0004224,False,none
TXN0000529,False,none
TXN0003820,False,none
TXN0009205,False,none
TXN0009090,False,none
TXN0006349,False,none
TXN0006737,False,none
TXN0003937,False,none
TXN0005845,False,none
TXN0002065,False,none
TXN0011114,False,none
TXN0003137,False,none
TXN0010489,False,none
TXN0006482,False,none
TXN0006668,False,none
TXN0001545,False,none
TXN0010177,False,none
TXN0011432,False,none
TXN0000718,False,none
TXN0011285,False,none
TXN0000946,False,none
TXN0010013,False,none
TXN0000511,False,none
TXN0003777,False,none
TXN0001430,False,none
TXN0011704,False,none
TXN0000925,False,none
TXN0001164,False,none
TXN0012078,True,high_risk_geo
TXN0012019,True,velocity
TXN0003466,False,none
TXN0001800,False,none
TXN0004789,False,none
TXN0004846,False,none
TXN0006667,False,none
TXN0010827,False,none
TXN0009403,False,none
TXN0011099,False,none
TXN0000251,False,none
TXN0011385,False,none
TXN0001022,False,none
TXN0000943,False,none
TXN0012012,True,velocity
TXN0008677,False,none
TXN0005324,False,none
TXN0004635,False,none
TXN0001992,False,none
TXN0004626,False,none
TXN0008550,False,none
TXN0010906,False,none
TXN0005931,False,none
TXN0001866,False,none
TXN0005220,False,none
TXN0006844,False,none
TXN0005694,False,none
TXN0001769,False,none
TXN0009007,False,none
TXN0007744,False,none
TXN0009957,False,none
TXN0006015,False,none
TXN0007114,False,none
TXN0011696,False,none
TXN0008145,False,none
TXN0008896,False,none
TXN0012018,True,velocity
TXN0000713,False,none
TXN0010695,False,none
TXN0009031,False,none
TXN0008508,False,none
TXN0003379,False,none
TXN0000959,False,none
TXN0000385,False,none
TXN0004796,False,none
TXN0007039,False,none
TXN0005362,False,none
TXN0005206,False,none
TXN0003587,False,none
TXN0007203,False,none
TXN0000191,False,none
TXN0000343,False,none
TXN0006000,False,none
TXN0010755,False,none
TXN0010021,False,none
TXN0005843,False,none
TXN0007926,False,none
TXN0009980,False,none
TXN0005367,False,none
TXN0000506,False,none
TXN0011977,True,structuring
TXN0001391,False,none
TXN0011135,False,none
TXN0006240,False,none
TXN0009245,False,none
TXN0006862,False,none
TXN0002531,False,none
TXN0000484,False,none
TXN0004561,False,none
TXN0006222,False,none
TXN0007847,False,none
TXN0008614,False,none
TXN0007662,False,none
TXN0008709,False,none
TXN0004619,False,none
TXN0010532,False,none
TXN0006155,False,none
TXN0003133,False,none
TXN0009839,False,none
TXN0008290,False,none
TXN0003563,False,none
TXN0005517,False,none
TXN0000464,False,none
TXN0011127,False,none
TXN0004539,False,none
TXN0003418,False,none
TXN0007604,False,none
TXN0009278,False,none
TXN0008144,False,none
TXN0009162,False,none
TXN0006413,False,none
TXN0005722,False,none
TXN0001095,False,none
TXN0003666,False,none
TXN0011148,False,none
TXN0001712,False,none
TXN0005891,False,none
TXN0000649,False,none
TXN0006943,False,none
TXN0006544,False,none
TXN0010948,False,none
TXN0010920,False,none
TXN0010399,False,none
TXN0011170,False,none
TXN0007862,False,none
TXN0007157,False,none
TXN0002162,False,none
TXN0004641,False,none
TXN0001500,False,none
TXN0003944,False,none
TXN0002095,False,none
TXN0011427,False,none
TXN0001374,False,none
TXN0007248,False,none
TXN0002829,False,none
TXN0004781,False,none
TXN0012046,True,velocity
TXN0009993,False,none
TXN0001703,False,none
TXN0000597,False,none
TXN0011074,False,none
TXN0001466,False,none
TXN0011138,False,none
TXN0001202,False,none
TXN0002277,False,none
TXN0010088,False,none
TXN0009717,False,none
TXN0008548,False,none
TXN0012096,True,layering
TXN0004428,False,none
TXN0004204,False,none
TXN0010508,False,none
TXN0009859,False,none
TXN0009331,False,none
TXN0004162,False,none
TXN0007560,False,none
TXN0004134,False,none
TXN0011927,False,none
TXN0004712,False,none
TXN0000338,False,none
TXN0001587,False,none
TXN0008683,False,none
TXN0009741,False,none
TXN0001745,False,none
TXN0002069,False,none
TXN0001869,False,none
TXN0006779,False,none
TXN0005668,False,none
TXN0010798,False,none
TXN0008945,False,none
TXN0003320,False,none
TXN0010793,False,none
TXN0000800,False,none
TXN0005067,False,none
TXN0011251,False,none
TXN0004944,False,none
TXN0002986,False,none
TXN0006043,False,none
TXN0006839,False,none
TXN0008118,False,none
TXN0005422,False,none
TXN0007070,False,none
TXN0002609,False,none
TXN0010684,False,none
TXN0006396,False,none
TXN0010918,False,none
TXN0001577,False,none
TXN0000301,False,none
TXN0000579,False,none
TXN0003251,False,none
TXN0007835,False,none
TXN0004401,False,none
TXN0008239,False,none
TXN0002480,False,none
TXN0008831,False,none
TXN0003881,False,none
TXN0006194,False,none
TXN0000880,False,none
TXN0001998,False,none
TXN0007576,False,none
TXN0008372,False,none
TXN0000341,False,none
TXN0010496,False,none
TXN0001501,False,none
TXN0002020,False,none
TXN0000473,False,none
TXN0000232,False,none
TXN0001157,False,none
TXN0005099,False,none
TXN0002918,False,none
TXN0003704,False,none
TXN0006834,False,none
TXN0001473,False,none
TXN0004090,False,none
TXN0001037,False,none
TXN0007202,False,none
TXN0010811,False,none
TXN0006174,False,none
TXN0008366,False,none
TXN0011101,False,none
TXN0011387,False,none
TXN0003345,False,none
TXN0009235,False,none
TXN0005253,False,none
TXN0011864,False,none
TXN0012127,False,lookalike_legit
TXN0011979,True,structuring
TXN0006263,False,none
TXN0007271,False,none
TXN0002640,False,none
TXN0004273,False,none
TXN0003139,False,none
TXN0002033,False,none
TXN0000197,False,none
TXN0008453,False,none
TXN0007858,False,none
TXN0005854,False,none
TXN0004978,False,none
TXN0008743,False,none
TXN0004192,False,none
TXN0007134,False,none
TXN0009353,False,none
TXN0009476,False,none
TXN0010337,False,none
TXN0002725,False,none
TXN0010481,False,none
TXN0003057,False,none
TXN0001570,False,none
TXN0011450,False,none
TXN0005163,False,none
TXN0004181,False,none
TXN0007634,False,none
TXN0001034,False,none
TXN0008013,False,none
TXN0000096,False,none
TXN0012115,False,lookalike_legit
TXN0002243,False,none
TXN0007998,False,none
TXN0009040,False,none
TXN0005297,False,none
TXN0005122,False,none
TXN0002505,False,none
TXN0001983,False,none
TXN0010145,False,none
TXN0005987,False,none
TXN0003171,False,none
TXN0004795,False,none
TXN0001833,False,none
TXN0007529,False,none
TXN0003147,False,none
TXN0009508,False,none
TXN0011207,False,none
TXN0002032,False,none
TXN0009949,False,none
TXN0007107,False,none
TXN0002520,False,none
TXN0008259,False,none
TXN0001385,False,none
TXN0003439,False,none
TXN0004425,False,none
TXN0008249,False,none
TXN0008296,False,none
TXN0004811,False,none
TXN0004967,False,none
TXN0003082,False,none
TXN0001914,False,none
TXN0010783,False,none
TXN0004738,False,none
TXN0007701,False,none
TXN0012093,True,layering
TXN0008043,False,none
TXN0011478,False,none
TXN0003507,False,none
TXN0000886,False,none
TXN0008519,False,none
TXN0006870,False,none
TXN0000276,False,none
TXN0004042,False,none
TXN0001865,False,none
TXN0008051,False,none
TXN0002748,False,none
TXN0001281,False,none
TXN0000648,False,none
TXN0007368,False,none
TXN0009637,False,none
TXN0010152,False,none
TXN0005990,False,none
TXN0000653,False,none
TXN0008324,False,none
TXN0000019,False,none
TXN0000653,False,none
TXN0001569,False,none
TXN0008833,False,none
TXN0010033,False,none
TXN0010739,False,none
TXN0011653,False,none
TXN0011176,False,none
TXN0009477,False,none
TXN0010282,False,none
TXN0005210,False,none
TXN0003249,False,none
TXN0004468,False,none
TXN0010567,False,none
TXN0005612,False,none
TXN0009003,False,none
TXN0002808,False,none
TXN0004172,False,none
TXN0007153,False,none
TXN0004387,False,none
TXN0008069,False,none
TXN0011438,False,none
TXN0011278,False,none
TXN0003907,False,none
TXN0001240,False,none
TXN0009120,False,none
TXN0002675,False,none
TXN0003072,False,none
TXN0012030,True,velocity
TXN0008044,False,none
TXN0002288,False,none
TXN0005792,False,none
TXN0001480,False,none
TXN0007345,False,none
TXN0002026,False,none
TXN0007624,False,none
TXN0005025,False,none
TXN0006918,False,none
TXN0001040,False,none
TXN0005043,False,none
TXN0001470,False,none
TXN0002394,False,none
TXN0005563,False,none
TXN0002246,False,none
TXN0003755,False,none
TXN0010366,False,none
TXN0007977,False,none
TXN0004248,False,none
TXN0006254,False,none
TXN0003132,False,none
TXN0002079,False,none
TXN0006794,False,none
TXN0002848,False,none
TXN0011066,False,none
TXN0000404,False,none
TXN0008653,False,none
TXN0004640,False,none
TXN0001289,False,none
TXN0011942,False,none
TXN0006873,False,none
TXN0010230,False,none
TXN0006506,False,none
TXN0008667,False,none
TXN0005174,False,none
TXN0009520,False,none
TXN0008942,False,none
TXN0000657,False,none
TXN0007705,False,none
TXN0004993,False,none
TXN0006854,False,none
TXN0000375,False,none
TXN0008682,False,none
TXN0006115,False,none
TXN0011116,False,none
TXN0005532,False,none
TXN0000967,False,none
TXN0009903,False,none
TXN0008343,False,none
TXN0006288,False,none
TXN0002851,False,none
TXN0000076,False,none
TXN0000927,False,none
TXN0008096,False,none
TXN0002935,False,none
TXN0002400,False,none
TXN0007043,False,none
TXN0005884,False,none
TXN0011162,False,none
TXN0006496,False,none
TXN0000163,False,none
TXN0005388,False,none
TXN0009921,False,none
TXN0009823,False,none
TXN0003493,False,none
TXN0009817,False,none
TXN0007129,False,none
TXN0009743,False,none
TXN0003162,False,none
TXN0009366,False,none
TXN0009200,False,none
TXN0004949,False,none
TXN0005765,False,none
TXN0002187,False,none
TXN0012103,False,lookalike_legit
TXN0000007,False,none
TXN0004399,False,none
TXN0011085,False,none
TXN0004576,False,none
TXN0000129,False,none
TXN0003235,False,none
TXN0008364,False,none
TXN0006356,False,none
TXN0010058,False,none
TXN0006938,False,none
TXN0008211,False,none
TXN0000010,False,none
TXN0009057,False,none
TXN0000476,False,none
TXN0009110,False,none
TXN0006292,False,none
TXN0002377,False,none
TXN0009145,False,none
TXN0008341,False,none
TXN0008998,False,none
TXN0012114,False,lookalike_legit
TXN0006798,False,none
TXN0003949,False,none
TXN0010993,False,none
TXN0006206,False,none
TXN0008424,False,none
TXN0009123,False,none
TXN0005708,False,none
TXN0007323,False,none
TXN0007670,False,none
TXN0009059,False,none
TXN0010472,False,none
TXN0009749,False,none
TXN0002853,False,none
TXN0004207,False,none
TXN0010716,False,none
TXN0008744,False,none
TXN0009771,False,none
TXN0006200,False,none
TXN0003116,False,none
TXN0004186,False,none
TXN0012087,True,layering
TXN0001904,False,none
TXN0005359,False,none
TXN0005396,False,none
TXN0003989,False,none
TXN0009777,False,none
TXN0006283,False,none
TXN0007131,False,none
TXN0004209,False,none
TXN0010020,False,none
TXN0011367,False,none
TXN0006694,False,none
TXN0008745,False,none
TXN0007776,False,none
TXN0010845,False,none
TXN0007671,False,none
TXN0007589,False,none
TXN0006237,False,none
TXN0008735,False,none
TXN0000178,False,none
TXN0001342,False,none
TXN0009700,False,none
TXN0010982,False,none
TXN0003839,False,none
TXN0008769,False,none
TXN0004201,False,none
TXN0009688,False,none
TXN0003696,False,none
TXN0007440,False,none
TXN0003689,False,none
TXN0007906,False,none
TXN0004309,False,none
TXN0004730,False,none
TXN0009843,False,none
TXN0008097,False,none
TXN0006267,False,none
TXN0003593,False,none
TXN0000023,False,none
TXN0001236,False,none
TXN0011140,False,none
TXN0008428,False,none
TXN0011332,False,none
TXN0000572,False,none
TXN0001070,False,none
TXN0004374,False,none
TXN0000611,False,none
TXN0007123,False,none
TXN0000269,False,none
TXN0003048,False,none
TXN0000446,False,none
TXN0010187,False,none
TXN0008801,False,none
TXN0009414,False,none
TXN0007775,False,none
TXN0007626,False,none
TXN0006461,False,none
TXN0005293,False,none
TXN0010296,False,none
TXN0006048,False,none
TXN0001326,False,none
TXN0003519,False,none
TXN0005888,False,none
TXN0011820,False,none
TXN0009514,False,none
TXN0002461,False,none
TXN0005018,False,none
TXN0007614,False,none
TXN0001328,False,none
TXN0001491,False,none
TXN0002577,False,none
TXN0007556,False,none
TXN0001863,False,none
TXN0000470,False,none
TXN0008037,False,none
TXN0003800,False,none
TXN0011447,False,none
TXN0001786,False,none
TXN0006648,False,none
TXN0008913,False,none
TXN0000164,False,none
TXN0004957,False,none
TXN0011731,False,none
TXN0000320,False,none
TXN0001201,False,none
TXN0010721,False,none
TXN0002996,False,none
TXN0002689,False,none
TXN0008919,False,none
TXN0003757,False,none
TXN0004402,False,none
TXN0000049,False,none
TXN0002258,False,none
TXN0005147,False,none
TXN0004659,False,none
TXN0010488,False,none
TXN0009284,False,none
TXN0008799,False,none
TXN0001807,False,none
TXN0009470,False,none
TXN0008733,False,none
TXN0001644,False,none
TXN0011185,False,none
TXN0005811,False,none
TXN0003472,False,none
TXN0004647,False,none
TXN0007264,False,none
TXN0003073,False,none
TXN0006274,False,none
TXN0009077,False,none
TXN0001024,False,none
TXN0008604,False,none
TXN0011082,False,none
TXN0010686,False,none
TXN0005447,False,none
TXN0005816,False,none
TXN0010045,False,none
TXN0008389,False,none
TXN0002862,False,none
TXN0007239,False,none
TXN0001883,False,none
TXN0006686,False,none
TXN0001519,False,none
TXN0005131,False,none
TXN0001667,False,none
TXN0000853,False,none
TXN0005246,False,none
TXN0001962,False,none
TXN0003360,False,none
TXN0003166,False,none
TXN0000110,False,none
TXN0009005,False,none
TXN0012145,False,lookalike_legit
TXN0003518,False,none
TXN0005623,False,none
TXN0005915,False,none
TXN0006484,False,none
TXN0005550,False,none
TXN0001277,False,none
TXN0009886,False,none
TXN0005773,False,none
TXN0010517,False,none
TXN0003169,False,none
TXN0000327,False,none
TXN0010084,False,none
TXN0008559,False,none
TXN0010930,False,none
TXN0003178,False,none
TXN0008131,False,none
TXN0007163,False,none
TXN0002308,False,none
TXN0000428,False,none
TXN0004038,False,none
TXN0008814,False,none
TXN0011619,False,none
TXN0009342,False,none
TXN0007235,False,none
TXN0011143,False,none
TXN0003836,False,none
TXN0002089,False,none
TXN0012004,True,velocity
TXN0004325,False,none
TXN0009745,False,none
TXN0003357,False,none
TXN0002586,False,none
TXN0005825,False,none
TXN0009413,False,none
TXN0009161,False,none
TXN0010923,False,none
TXN0007811,False,none
TXN0012016,True,velocity
TXN0002903,False,none
TXN0005726,False,none
TXN0010078,False,none
TXN0002342,False,none
TXN0006280,False,none
TXN0000685,False,none
TXN0009315,False,none
TXN0011492,False,none
TXN0002665,False,none
TXN0003879,False,none
TXN0002656,False,none
TXN0009975,False,none
TXN0001218,False,none
TXN0007423,False,none
TXN0003096,False,none
TXN0005110,False,none
TXN0009999,False,none
TXN0001673,False,none
TXN0005072,False,none
TXN0011952,False,none
TXN0005853,False,none
TXN0001946,False,none
TXN0003328,False,none
TXN0005895,False,none
TXN0011421,False,none
TXN0005185,False,none
TXN0003813,False,none
TXN0000092,False,none
TXN0003474,False,none
TXN0007359,False,none
TXN0010461,False,none
TXN0010197,False,none
TXN0003416,False,none
TXN0008878,False,none
TXN0003336,False,none
TXN0008603,False,none
TXN0003506,False,none
TXN0004379,False,none
TXN0002346,False,none
TXN0011476,False,none
TXN0008417,False,none
TXN0003582,False,none
TXN0011095,False,none
TXN0011726,False,none
TXN0004315,False,none
TXN0005332,False,none
TXN0007859,False,none
TXN0011839,False,none
TXN0005470,False,none
TXN0008925,False,none
TXN0005419,False,none
TXN0001426,False,none
TXN0000624,False,none
TXN0010148,False,none
TXN0007305,False,none
TXN0010999,False,none
TXN0009618,False,none
TXN0010862,False,none
TXN0009619,False,none
TXN0004300,False,none
TXN0003191,False,none
TXN0002538,False,none
TXN0007152,False,none
TXN0011646,False,none
TXN0007856,False,none
TXN0011785,False,none
TXN0003815,False,none
TXN0011770,False,none
TXN0007897,False,none
TXN0010156,False,none
TXN0004947,False,none
TXN0006718,False,none
TXN0003982,False,none
TXN0008282,False,none
TXN0000444,False,none
TXN0004783,False,none
TXN0008874,False,none
TXN0007210,False,none
TXN0003568,False,none
TXN0008000,False,none
